,cluster,num_corresponding_extracts,proportion_with_contentious,contentious_p_value,proportion_with_non_contentious,non_contentious_p_value,proportion_with_no_majority,targets_count,targets,context_tokens_occuring,context_tokens_occuring2
0,340393,367,0.19346049046321526,0.3220296145345447,0.7493188010899182,0.8308631337584587,0.05722070844686648,112,"roots(2), gemengd(6), zwartje(3), moslim(22), marron(7), ontdekken(7), historisch(24), medicijnman(6), traditionele(12), inuit(3), mongool(5), afkomst(5), metis(1), homo(5), achtergrond(21), barbaren(7), indo-europeaan(12), slaaf(9), kaffer(4), exotische(2), volbloed(2), homogeen(1), rassen(2), dwergeu(1), aziatische(5), boesman(1), pygmee(8), afgod(3), mengras(3), mulat(4), moslims(2), jachtwild(1), medicijnmannen(2), onbeschaafd(8), aziatisch(11), blank(1), negercultuur(1), slaven(4), slavenschip(1), indo(2), islamiet(3), negerslaven(5), eskimo's(2), inboorlingen(1), koelie(4), exotisch(3), kokkie(2), berber(1), koppensneller(3), dwerggroei(3), inheemsen(2), page(3), inboorling(2), onbeschaafdheid(1), mesties(3), barbaar(10), volksstam(1), gekleurde(1), inheems(5), zigeunermuziek(2), indiaan(1), slavenhandel(1), hottentot(3), tovenaar(2), inheemschen(1), lilliputters(3), berbers(1), dwerg(2), inlanders(2), marrons(1), halfbloed(4), inlandsche(2), stam(2), inlander(1), neger(4), baboe(2), indolonten(1), historische(3), winkelknechten(1), negerrijk(1), kaffers(2), wilde(1), inheemsche(1), traditioneel(2), muzelman(5), lilliputter(4), zigeuner(1), ras(2), gay(2), blanke(1), traditioneelen(1), primitief(1), mongoolse(1), bediende(3), bataviasche(1), barbaarsche(1), eskimo(1), gekleurd(2), negers(1), lesbische(1), indone(1), dienstknechts(1), afstammelingen(1), mulatten(1), dienstknecht(1), handicap(1), negerrestaurant(1), knecht(1), moor(1), aboriginal(1), wild(1), stammen(1)","('menschen', 12), ('mensch', 107), ('moraal', 5), ('betonen', 8), ('slavenhouder', 1), ('barbaar', 6), ('eeuwenlang', 3), ('kwaad', 26), ('louter', 6), ('phrase', 1), ('waarheid', 18), ('geniepig', 2), ('ding', 49), ('letterlijk', 12), ('verbolgen', 1), ('materialisme', 4), ('voorrecht', 8), ('dapper', 8), ('achterblijver', 1), ('zondig', 2), ('mensheid', 3), ('weldo', 1), ('krijgslist', 2), ('hypnotiseeren', 1), ('respect', 4), ('hpi', 1), ('verdienste', 1), ('onhebbelijk', 2), ('benep', 3), ('lieden', 18), ('grenzenloos', 1), ('aanmatigen', 2), ('gedoe', 2), ('mensed', 1), ('mensehen', 3), ('godslastering', 1), ('germaansch', 3), ('driestheid', 4), ('herbeginnen', 1), ('overdenken', 1), ('fatsoen', 2), ('nadenken', 2), ('toegaan', 1), ('oneerbiedig', 1), ('onbeschaamdheid', 1), ('ongodsdienstig', 1), ('menach', 1), ('westerling', 4), ('inboezemen', 2), ('verafschuwen', 1), ('booz', 6), ('wreken', 2), ('veracht', 2), ('materialistisch', 2), ('koppig', 1), ('ontevreden', 3), ('vergelden', 3), ('humanitair', 1), ('verwaandheid', 1), ('godslasterlijk', 1), ('onwetend', 3), ('bezwering', 1), ('belust', 1), ('menseb', 1), ('vastberaden', 1), ('scheldwoord', 1), ('bejegenen', 1), ('boezemen', 2), ('medemensch', 3), ('zelfvoldaanheid', 1), ('medemenseh', 1), ('wereldbeschouwing', 3), ('vaderlandsliefd', 2), ('tisme', 1), ('onbezonn', 1), ('onbaatzuchtig', 1), ('stout', 3), ('ongeleerd', 1), ('verzoeking', 1), ('schijnheilig', 1), ('rondborstig', 1), ('verledene', 1), ('ongeloof', 2), ('misprijzen', 1), ('menscb', 1), ('medeburger', 1), ('onoverwinnelijk', 1), ('wijsheid', 2), ('broederliefde', 1), ('ergeren', 1), ('ontketenen', 1), ('aanmatiging', 2), ('vermetel', 1), ('stilaan', 1), ('oprechtheid', 1), ('vermetelheid', 1), ('verfoeien', 1), ('onderdanigheid', 1), ('germaansche', 1), ('soldatesk', 1), ('aangorden', 1), ('verachtelijk', 1), ('meegaand', 1), ('intrige', 1), ('onweten', 1), ('dienstbaren', 1), ('mokerslag', 1)","menschen, mensch, moraal, betonen, slavenhouder, barbaar, eeuwenlang, kwaad, louter, phrase, waarheid, geniepig, ding, letterlijk, verbolgen, materialisme, voorrecht, dapper, achterblijver, zondig, mensheid, weldo, krijgslist, hypnotiseeren, respect, hpi, verdienste, onhebbelijk, benep, lieden, grenzenloos, aanmatigen, gedoe, mensed, mensehen, godslastering, germaansch, driestheid, herbeginnen, overdenken, fatsoen, nadenken, toegaan, oneerbiedig, onbeschaamdheid, ongodsdienstig, menach, westerling, inboezemen, verafschuwen, booz, wreken, veracht, materialistisch, koppig, ontevreden, vergelden, humanitair, verwaandheid, godslasterlijk, onwetend, bezwering, belust, menseb, vastberaden, scheldwoord, bejegenen, boezemen, medemensch, zelfvoldaanheid, medemenseh, wereldbeschouwing, vaderlandsliefd, tisme, onbezonn, onbaatzuchtig, stout, ongeleerd, verzoeking, schijnheilig, rondborstig, verledene, ongeloof, misprijzen, menscb, medeburger, onoverwinnelijk, wijsheid, broederliefde, ergeren, ontketenen, aanmatiging, vermetel, stilaan, oprechtheid, vermetelheid, verfoeien, onderdanigheid, germaansche, soldatesk, aangorden, verachtelijk, meegaand, intrige, onweten, dienstbaren, mokerslag"
1,341857,100,0.25,0.05846052308013897,0.72,0.8979270091125499,0.03,47,"traditionele(3), kokkie(2), negerslaven(1), slavenschip(2), inuit(4), mulat(3), handicap(2), zigeuner(2), slaaf(3), gekleurde(1), afgod(3), zigeunermuziek(1), ontdekken(2), bediende(2), inboorling(1), primitief(4), marron(3), knecht(2), aziatisch(4), slaven(4), gemengd(7), indo-europeaan(7), inheemse(1), bosneger(1), moslim(1), koelie(1), inlander(3), lilliputter(1), historisch(4), dwerg(3), exotisch(2), queer(1), achtergrond(2), etniciteit(1), inlanders(1), dwerggroei(1), mengras(1), moslims(1), berber(2), moor(1), indische(2), medicijnmannen(1), ras(2), indiaan(1), winkelknechten(1), historische(1), zigeuners(1)","('provisie', 1), ('belasting', 12), ('kas', 9), ('opbrengst', 9), ('accijns', 1), ('voorschot', 4), ('domein', 2), ('uitvoerrecht', 1), ('opbrengen', 7), ('bedrag', 13), ('kohier', 2), ('som', 6), ('schuldbekentenis', 1), ('receten', 1), ('premie', 2), ('uitbetalen', 4), ('tekort', 5), ('rouwgeld', 1), ('invoerrecht', 2), ('reserveren', 1), ('opcenten', 1), ('bouwkosten', 1), ('reserveeren', 1), ('successie', 2), ('aanlegkosten', 1), ('inkomst', 4), ('belezen', 1), ('papierengeld', 2), ('inventaris', 2), ('crediet', 2), ('werkkapitaal', 1), ('liquidatie', 1), ('entree', 1), ('sommen', 1), ('omslag', 1), ('belastingen', 1), ('ontvang', 2), ('onderpand', 1), ('loodsgeld', 1), ('achterstallig', 1), ('houder', 2), ('inleg', 1), ('registratie', 1), ('fboo', 1), ('uitkeren', 1), ('opvragen', 1), ('ponds', 1), ('crediteur', 1)","provisie, belasting, kas, opbrengst, accijns, voorschot, domein, uitvoerrecht, opbrengen, bedrag, kohier, som, schuldbekentenis, receten, premie, uitbetalen, tekort, rouwgeld, invoerrecht, reserveren, opcenten, bouwkosten, reserveeren, successie, aanlegkosten, inkomst, belezen, papierengeld, inventaris, crediet, werkkapitaal, liquidatie, entree, sommen, omslag, belastingen, ontvang, onderpand, loodsgeld, achterstallig, houder, inleg, registratie, fboo, uitkeren, opvragen, ponds, crediteur"
2,341964,417,0.15827338129496402,0.9165311485403668,0.7913669064748201,0.1523694061710633,0.050359712230215826,123,"roots(1), metis(3), barbaren(6), indo-europeaan(8), grootst(1), inboorling(1), traditionele(37), tovenaar(4), mesties(2), moslim(19), dwergen(1), zigeunerbende(2), neger(2), zigeunermuziek(2), mulat(8), afgod(4), afgodisch(1), primitief(5), christelijkhistorisch'(1), page(5), marron(10), westers(1), mengras(2), baboe(3), achtergrond(31), historisch(34), ontdekken(1), afkomst(5), inheemsche(2), zigeuner(2), aziatisch(14), slaaf(2), wilde(3), indo(1), gemengd(14), traditioneel(4), exotische(1), volbloed(4), halfbloed(2), homogeen(1), gemengde(2), slavenschip(2), dwergeu(1), muzelman(5), hottentot(3), pygmee(5), inheems(8), senaatsbediende(1), barbarlje(1), medicijnman(4), eskimo's(2), onbeschaafd(2), berber(3), dwerg(3), koppensnellers(1), kaffer(5), slaven(1), wild(3), lesbisch(1), negerrijk(3), stam(1), traditioneelen(1), eskimoverhalen(1), moor(2), knecht(1), marrons(2), indiaan(2), homo(7), mohemmedaan(1), baboes(1), gekleurd(3), queer(1), inheemschen(1), exotisch(3), zigeuners(2), berbers(2), islamiet(5), muzelmansche(1), inlander(3), inheemse(2), negers(2), wilden(1), misvormden(3), moslims(5), mongool(1), indolonten(1), historische(5), moslimsche(3), negerslaven(2), kokkie(2), ras(1), bediende(4), aziatische(3), kaukasisch(1), historischcn(1), barbaar(3), hottentottenstam(1), indischen(1), zwartje(2), grootste(1), moslimsohe(1), lilliputters(1), verrast(1), lilliputter(2), volkstammen(1), rassenhaat(1), bosneger(1), boesman(1), koelie(2), aapman(1), lesbische(1), indische(1), liitlepage(1), inuit(1), blank(1), muzelman'(1), dwerggroei(2), dienstknecht(1), koppensneller(1), aboriginal(1), historischen(1), allochtoon(1), verraste(1)","('heten', 30), ('genoodigden', 3), ('christelijk', 25), ('manifestatie', 2), ('rede', 18), ('inleiding', 5), ('katholiek', 43), ('samenvallen', 1), ('geleide', 1), ('feestredenaar', 1), ('feestrede', 1), ('bijzijn', 3), ('vergezellen', 11), ('vijftigjarig', 1), ('jurist', 4), ('vacantie', 3), ('nieuwjaar', 5), ('historicus', 5), ('luister', 4), ('vieren', 19), ('litteratuur', 3), ('kerstmis', 5), ('gast', 18), ('geschiedschrijver', 2), ('gebed', 13), ('afscheid', 8), ('eeuwfeest', 2), ('jarig', 5), ('redevoering', 3), ('opwachting', 1), ('kunstminnend', 1), ('tienjarig', 1), ('herdenken', 7), ('welkom', 14), ('jongelieden', 3), ('ceremonie', 4), ('betoging', 1), ('onbetuigd', 1), ('geleerde', 7), ('betooging', 4), ('lijfgarde', 2), ('jesaja', 1), ('diner', 3), ('toespreken', 1), ('noodigen', 2), ('aanzoeken', 2), ('vereren', 8), ('overnachten', 1), ('uitgenoodigd', 2), ('meteoroloog', 1), ('geheeten', 2), ('namens', 6), ('voorganger', 9), ('verwelkoming', 1), ('souper', 1), ('opvolgen', 2), ('zitting', 10), ('avondmaal', 1), ('verwelkomen', 2), ('toespraak', 9), ('genotvol', 2), ('opwachten', 2), ('verzamelaar', 1), ('dineeren', 1), ('overleden', 1), ('letterkundig', 3), ('historieschrijver', 1), ('doopsel', 1), ('confessioneel', 3), ('herdenking', 3), ('vacantio', 1), ('banket', 1), ('jaarg', 1), ('dominee', 3), ('maaltijd', 4), ('vrijaf', 2), ('aanbidding', 1), ('inleiden', 1), ('katholieke', 5), ('inzegenen', 1), ('middagmaal', 1), ('kunstenaar', 11), ('muziekleven', 1), ('meeting', 2), ('feestvreugde', 1), ('huwelijksfeest', 1), ('gelukwens', 1), ('demonstratie', 1), ('uitgaansdag', 1), ('uitnoodiging', 3), ('feestelijk', 2), ('verversching', 2), ('literatuur', 5), ('hofhouding', 2), ('muziekliefhebber', 1), ('begeleider', 2), ('raadsman', 1), ('prediker', 2), ('noenmaal', 2), ('bijbels', 1), ('middageten', 1), ('tegenwoordigheid', 7), ('verjaardag', 2), ('traditioneel', 4), ('gedoopten', 1), ('godsdienstigen', 1), ('feestvieren', 1), ('gasten', 1), ('garde', 2), ('lijfwacht', 2), ('ontbijt', 1), ('tafelrede', 1), ('gelukwensch', 1), ('morgengebed', 1), ('leeken', 1), ('begeleid', 1), ('prediking', 3), ('inleven', 1), ('preek', 3), ('opvolging', 1), ('ultgenoodigd', 1), ('openingswoord', 1), ('hofdignitaris', 2), ('gala', 1), ('jarige', 1), ('kenner', 5), ('ontbijten', 1), ('doop', 3), ('begeleiden', 4), ('pesach', 1), ('sacrament', 1), ('referaat', 2), ('geschiedkundig', 2), ('literair', 1), ('literator', 1), ('lojarig', 1), ('geboortedag', 2), ('feeststemming', 1), ('uitgelezen', 1), ('opvolg', 1), ('vormsel', 1), ('volksvergadering', 1), ('geleerd', 3), ('aanzitten', 2), ('allerheiligst', 1), ('litterator', 1), ('huldiging', 1), ('kansel', 1), ('slotwoord', 1), ('openingsrede', 1), ('journalistiek', 1), ('vrouwe', 1), ('lunch', 1), ('veertigjarig', 1), ('disch', 1), ('jubilaris', 1), ('besnijdenis', 1), ('ambtsdrager', 1), ('liek', 1), ('avondgebed', 1), ('uitleiden', 1), ('danspartij', 1), ('preken', 1), ('ontslap', 1), ('eerbetoon', 1), ('dineren', 1)","heten, genoodigden, christelijk, manifestatie, rede, inleiding, katholiek, samenvallen, geleide, feestredenaar, feestrede, bijzijn, vergezellen, vijftigjarig, jurist, vacantie, nieuwjaar, historicus, luister, vieren, litteratuur, kerstmis, gast, geschiedschrijver, gebed, afscheid, eeuwfeest, jarig, redevoering, opwachting, kunstminnend, tienjarig, herdenken, welkom, jongelieden, ceremonie, betoging, onbetuigd, geleerde, betooging, lijfgarde, jesaja, diner, toespreken, noodigen, aanzoeken, vereren, overnachten, uitgenoodigd, meteoroloog, geheeten, namens, voorganger, verwelkoming, souper, opvolgen, zitting, avondmaal, verwelkomen, toespraak, genotvol, opwachten, verzamelaar, dineeren, overleden, letterkundig, historieschrijver, doopsel, confessioneel, herdenking, vacantio, banket, jaarg, dominee, maaltijd, vrijaf, aanbidding, inleiden, katholieke, inzegenen, middagmaal, kunstenaar, muziekleven, meeting, feestvreugde, huwelijksfeest, gelukwens, demonstratie, uitgaansdag, uitnoodiging, feestelijk, verversching, literatuur, hofhouding, muziekliefhebber, begeleider, raadsman, prediker, noenmaal, bijbels, middageten, tegenwoordigheid, verjaardag, traditioneel, gedoopten, godsdienstigen, feestvieren, gasten, garde, lijfwacht, ontbijt, tafelrede, gelukwensch, morgengebed, leeken, begeleid, prediking, inleven, preek, opvolging, ultgenoodigd, openingswoord, hofdignitaris, gala, jarige, kenner, ontbijten, doop, begeleiden, pesach, sacrament, referaat, geschiedkundig, literair, literator, lojarig, geboortedag, feeststemming, uitgelezen, opvolg, vormsel, volksvergadering, geleerd, aanzitten, allerheiligst, litterator, huldiging, kansel, slotwoord, openingsrede, journalistiek, vrouwe, lunch, veertigjarig, disch, jubilaris, besnijdenis, ambtsdrager, liek, avondgebed, uitleiden, danspartij, preken, ontslap, eerbetoon, dineren"
3,341300,726,0.16391184573002754,0.9174247850903564,0.8016528925619835,0.01919696736629797,0.03443526170798898,135,"roots(2), gemengd(34), achtergrond(51), historisch(37), inboorling(3), aziatische(7), mesties(7), aboriginal(2), inheemsche(7), dwerggroei(20), moslims(6), aziatisch(39), inheems(27), afgod(7), medicijnman(9), eskimo's(4), bediende(4), dwerg(3), moslim(27), zwartje(2), primitief(5), kokkie(7), inuit(2), mengras(2), indo-europeaan(42), mongool(6), inheemse(7), boesman(4), traditioneel(4), traditionele(43), hottentotten(3), homo(3), blank(6), inlandsche(7), praehistorische(1), page(2), lesbisch(3), koppensneller(5), marron(11), onbeschaafd(7), kaffer(3), negerslaven(5), pygmee(8), exotische(3), zigeuner(6), halfbloed(5), homogeen(1), volbloed(4), inlander(9), indo-europeaans(1), barbarlje(1), negerrijk(5), koelie(5), jachtwild(1), medicijnmannen(1), marron'(2), mulat(6), queer(2), ontdekken(6), neger(4), indiaan(3), barbaar(7), slaven(6), slavenschip(3), indo(4), afkomst(7), inboorlingen(2), exotisch(6), tovenaar(2), koppensnellers(1), wilde(2), moslimsche(4), historische(8), inheemsen(4), misvormden(3), onbeschaafdheid(1), eskimo(2), zigeuners(2), hottentot(3), ras(3), aapman(2), knecht(7), marrons(3), barbaren(6), inheemschen(2), inlanders(1), eskimobediende(1), mohemmedaan(1), lesbische(2), eenhistorisch(1), stamgenooten(1), mongoolsche(1), kaffers(4), lilliputters(1), bedienden(1), wereldhistorische(1), muzelmansche(1), islamiet(3), jakarta(2), lilliputter(3), indiaansch(1), berber(3), moor(3), negercultuur(2), stam(5), westers(1), winkelknechten(1), gekleurd(5), handicap(2), slaaf(4), berbers(1), indisch(2), indische(2), afgodendienst(1), blanke(1), historischcn(1), halfbloedjes(1), tovenaars(1), wild(2), etniciteit(1), kaukasisch(2), grootste(1), koelies(1), bataviasche(1), inheemsch(1), baboe(6), inheems'che(1), indone(1), muzelman(3), volbloedras(1), indonesi(1), dienstknecht(1), metis(1), zigeunermuziek(1), afkomstig(1)","('behoeven', 27), ('zooveel', 51), ('overeenstemming', 8), ('aanzien', 28), ('gevolg', 69), ('hoeveel', 8), ('voorleggen', 4), ('vol', 79), ('namelijk', 27), ('achten', 57), ('eenigszin', 9), ('beteekenis', 32), ('z.g.', 14), ('.zullen', 1), ('teneinde', 9), ('zoogenaamd', 16), ('dergelijk', 42), ('dermate', 5), ('gebruikelijk', 10), ('nodig', 7), ('oordelen', 10), ('onderzoeken', 16), ('volledig', 13), ('dusdanig', 4), ('weliswaar', 7), ('overweging', 9), ('tegenwoordig', 40), ('zoodoenen', 3), ('danig', 5), ('daarentegen', 18), ('daardoor', 26), ('bijv.', 16), ('bijtijd', 2), ('zoodoende', 1), ('ietwat', 9), ('uiteindelijk', 3), ('mogeijk', 1), ('mogelijk', 17), ('doordat', 20), ('verschaffen', 9), ('ervoor', 3), ('bereid', 10), ('zowel', 5), ('evenzoo', 7), ('desnoods', 4), ('tallooz', 4), ('evenveel', 4), ('redelijkerwijz', 1), ('zooverre', 5), ('betekenis', 6), ('b.v.', 13), ('bijzonderlijk', 1), ('overlad', 2), ('inplaat', 4), ('voorzichtigheidshalve', 1), ('voorzitten', 2), ('voorshand', 1), ('evenzo', 1), ('overwegend', 4), ('toogt', 1), ('hoeverre', 4), ('beslis', 1), ('eenigszins', 9), ('beteekenl', 1), ('overwegen', 3), ('spoedig', 6), ('enigszins', 4), ('eenigermat', 2), ('b.v', 4), ('.kracht', 1), ('soortgelijk', 3), ('toelichting', 4), ('hiernaar', 1), ('voorshands', 2), ('intussen', 2), ('draagwijdt', 1), ('bevinding', 1), ('zoovel', 2), ('ertoe', 2), ('gewenacht', 1), ('eenigzin', 1), ('geredelijk', 1), ('uiteraard', 2), ('tijc', 1), ('tallooze', 1), ('z.g.n', 2), ('handhaafd', 1), ('bijgevolg', 1), ('betcekeni', 1), ('byvoorbeeld', 1), ('beraden', 1), ('daarenboven', 4), ('gewenschen', 1), ('verhopen', 1), ('behoett', 1), ('beleekeni', 1), ('volge', 1), ('vergunnen', 1), ('bijtijds', 2), ('bv.', 2), ('enigermate', 1), ('toezegging', 1), ('z.g', 1), ('informatie', 1), ('momenteel', 2), ('hoever', 1), ('afwimpelen', 1), ('tiev', 1), ('ka.n', 1), ('vrjjwel', 1)","behoeven, zooveel, overeenstemming, aanzien, gevolg, hoeveel, voorleggen, vol, namelijk, achten, eenigszin, beteekenis, z.g., .zullen, teneinde, zoogenaamd, dergelijk, dermate, gebruikelijk, nodig, oordelen, onderzoeken, volledig, dusdanig, weliswaar, overweging, tegenwoordig, zoodoenen, danig, daarentegen, daardoor, bijv., bijtijd, zoodoende, ietwat, uiteindelijk, mogeijk, mogelijk, doordat, verschaffen, ervoor, bereid, zowel, evenzoo, desnoods, tallooz, evenveel, redelijkerwijz, zooverre, betekenis, b.v., bijzonderlijk, overlad, inplaat, voorzichtigheidshalve, voorzitten, voorshand, evenzo, overwegend, toogt, hoeverre, beslis, eenigszins, beteekenl, overwegen, spoedig, enigszins, eenigermat, b.v, .kracht, soortgelijk, toelichting, hiernaar, voorshands, intussen, draagwijdt, bevinding, zoovel, ertoe, gewenacht, eenigzin, geredelijk, uiteraard, tijc, tallooze, z.g.n, handhaafd, bijgevolg, betcekeni, byvoorbeeld, beraden, daarenboven, gewenschen, verhopen, behoett, beleekeni, volge, vergunnen, bijtijds, bv., enigermate, toezegging, z.g, informatie, momenteel, hoever, afwimpelen, tiev, ka.n, vrjjwel"
4,341442,466,0.14163090128755365,0.9925712478717102,0.8326180257510729,0.0004664865091353149,0.02575107296137339,119,"roots(1), indo-europeaan(13), islamiet(3), aziatische(10), boesmanbanelen(1), moslim(27), aboriginal(2), historisch(28), aziatisch(66), barbaren(6), moslims(3), inheems(29), zigeunerbende(1), zigeunermuziek(2), dwerg(2), muzelman(2), traditionele(20), achtergrond(27), boesman(1), marron(5), gemengd(11), praehistorische(1), baboe(1), mulat(3), zwartje(3), pygmee(5), exotische(2), indo(6), rassen(1), kaukasisch(6), page(3), senaatsbediende(1), afgod(3), mongool(1), mengras(1), historische(6), negerrijk(5), inheemsche(3), mesties(4), ontdekken(2), wild(1), eskimo's(1), queer(1), berber(3), negercultuur(2), onbeschaafd(5), traditioneel(3), dwerggroei(10), aziatischejgeit(2), slaaf(2), slavenschip(3), homo(3), negerslaven(4), wetshistorische(1), moslimsche(4), inheemsen(2), barbarlje(1), afkomst(5), barbaar(3), volksstam(1), inheems'che(3), koppensneller(1), kaffer(1), inheemschen(1), groothistorische(1), mohemmedaan(1), baboes(1), halfbloed(2), eenhistorisch(1), stamgenooten(1), mongoolsche(1), koelie(2), metis(1), lilliputters(2), bedienden(1), inheemse(4), muzelmansche(1), lilliputter(3), inlander(3), indiaansch(1), negers(3), bosneger(1), slaven(4), historischen(1), afgodendienst(1), k'mesties(2), stam(1), indisch(3), wilde(1), mongoolse(2), inlandsche(1), neger(4), eskimo(1), blank(3), ras(2), exotisch(1), handicap(2), wereldmoord(1), hottentottenstam(1), moslimsohe(1), volbloedpaard(1), hottentot(1), barbaarsche(1), zigeunerin(1), inboorling(1), gekleurd(3), etniciteit(1), tovenaar(2), bediende(1), indische(2), aziatischen(1), jakarta(1), knecht(1), zimbabwe(1), moor(2), moord(1), medicijnman(1), dwergen(1), gemengde(1)","('rusland', 68), ('land', 230), ('staat', 88), ('engeland', 68), ('frankrijk', 43), ('duitschiand', 2), ('zwitserland', 6), ('turkije', 29), ('frankrgk', 3), ('vereenigde', 9), ('aneta', 3), ('zweden', 4), ('ruslaud', 1), ('oostenrijk', 8), ('duitschland', 26), ('lauden', 2), ('vcreenigde', 1), ('groot-', 5), ('frankryk', 1), ('denemarken', 8), ('hongarije', 4), ('duitsland', 5), ('kusland', 1), ('tenrijk', 1), ('dultschland', 1), ('continentaal', 1), ('duitechland', 1), ('duiischland', 1), ('duitsehland', 2), ('tsjecho-slowakije', 1), ('duitscbland', 1), ('verenigde', 1), ('noorwegen', 1), ('erankrijk', 1), ('aneta-', 1), ('iand', 1)","rusland, land, staat, engeland, frankrijk, duitschiand, zwitserland, turkije, frankrgk, vereenigde, aneta, zweden, ruslaud, oostenrijk, duitschland, lauden, vcreenigde, groot-, frankryk, denemarken, hongarije, duitsland, kusland, tenrijk, dultschland, continentaal, duitechland, duiischland, duitsehland, tsjecho-slowakije, duitscbland, verenigde, noorwegen, erankrijk, aneta-, iand"
5,338679,140,0.11428571428571428,0.9899798441687885,0.8357142857142857,0.03450129488975489,0.05,59,"mulat(1), aziatisch(8), historisch(12), moslim(9), inheems(9), mesties(1), eskimoverhalen(1), marron(2), gemengd(3), bosneger(1), aziatische(2), slavenschip(1), traditionele(6), indisch(2), kokkie(1), indo-europeaan(16), inlander(2), achtergrond(5), transport(1), inheemse(2), boesman(1), afkomst(2), inheemsche(5), zigeunermuziek(1), historische(4), slaven(1), volbloed(1), exotisch(1), neger(1), gay(1), lilliputters(1), dwerggroei(5), marrons(1), onbeschaafd(1), mengras(1), muzelman(1), handicap(1), stam(2), muzelman'(1), barbarlje(1), indische(3), jachtwild(1), negercultuur(1), inuit(1), islamiet(1), indo(2), blanke(1), zwartje(1), halfbloed(1), homo(1), kaffer(1), gekleurd(1), berber(1), traditioneel(1), page(1), inheems'che(1), afkomstig(1), barbaren(1), hottentot(1)","('nederlandsch', 52), ('nederland', 65), ('nederlandschen', 5), ('nederlandsche', 6), ('nederlands', 14), ('nederiandsch', 2), ('nederlandsehe', 1), ('landsch', 2), ('neder', 6), ('nedei', 1), ('nederlan', 1), ('neder-', 1), ('derlandsch', 1)","nederlandsch, nederland, nederlandschen, nederlandsche, nederlands, nederiandsch, nederlandsehe, landsch, neder, nedei, nederlan, neder-, derlandsch"
6,341188,280,0.175,0.6590466236070593,0.7714285714285715,0.4949033041766713,0.05357142857142857,106,"achtergrond(16), gemengd(8), indo-europeaan(13), aziatisch(14), metis(1), dwerggroei(20), historische(1), ontdekken(4), traditioneelen(1), muzelmannen(1), misvormden(3), koppensneller(6), hottentot(3), bosneger(2), dwergen(2), onbeschaafd(1), mesties(3), demooraten(1), aziatische(3), eskimo's(7), neger(3), slaaf(4), berber(2), traditionele(15), marrons(2), marron(8), moslim(10), pygmee(1), inuit(2), westers(1), inheems(5), afgod(2), eskimo(3), tovenaar(1), blanke(2), bediende(4), afkomst(2), gekleurde(1), groothistorische(1), indiaan(1), eskimobediende(1), inheemse(2), dwerg(4), primitief(3), etniciteit(1), historisch(5), slavenschip(2), negerslaven(2), mulat(2), muzelman(2), koelie(1), page(2), gekleurd(2), mulattin(1), barbaren(1), zigeuners(2), kaffer(3), moslims(1), exotisch(1), mengras(1), lilliputters(1), stam(1), wild(2), handicap(3), inlandsche(1), dwergeu(1), boesman(3), wereldmoord(1), zigeunermuziek(2), hottentottenstam(1), bedienden(1), inlander(1), baboe(1), traditioneel(3), zimbabwe(1), indischen(1), negercultuur(2), zwartje(2), hottentotten(1), homo(1), koelies(1), koppensnellers(2), kokkie(1), inboorlingen(1), blank(1), lilliputter(2), moor(1), en'marron(1), kaukasisch(2), knecht(2), halfbloed(1), stamgenoot(1), bataviasche(1), gemengden(1), mongool(2), meesterknecht(1), stammen(1), historischen(1), lesbisch(1), wilde(1), medicijnman(1), ras(1), volbloed(1), indisch(1), onbeschaafdheid(1), indo(1)","('dragen', 73), ('bar', 6), ('hersenschudding', 1), ('brandwond', 1), ('hevig', 16), ('koud', 10), ('zwaar', 49), ('dwerg', 29), ('inwendig', 8), ('buitenlucht', 1), ('warm', 21), ('kneuzen', 1), ('hartelust', 2), ('levensgevaarlijk', 2), ('schedel', 4), ('lichaamsdeel', 1), ('lente', 5), ('doorkomen', 2), ('wond', 3), ('regen', 5), ('woeden', 8), ('koude', 3), ('warmte', 5), ('ader', 4), ('linkerarm', 2), ('bekomen', 4), ('wonde', 2), ('begunstigen', 2), ('medenemen', 1), ('bekwamen', 3), ('druilerig', 1), ('letsel', 1), ('onderarm', 1), ('ongebruikt', 3), ('verwond', 1), ('aderen', 1), ('verwonden', 7), ('sleutelbeen', 1), ('slagader', 2), ('achterhoofd', 1), ('bloeden', 3), ('kneuzing', 1), ('oplopen', 1), ('ontlasten', 2), ('toebracht', 1), ('messteek', 2), ('dierenwereld', 2), ('snede', 1), ('zeldzaamheid', 2), ('verwonding', 2), ('speling', 3), ('zomerhitte', 1), ('atmosfeer', 3), ('warmen', 1), ('onderlijf', 1), ('schedelbreuk', 1), ('bui', 1), ('kogelwond', 1), ('gezwoll', 2)","dragen, bar, hersenschudding, brandwond, hevig, koud, zwaar, dwerg, inwendig, buitenlucht, warm, kneuzen, hartelust, levensgevaarlijk, schedel, lichaamsdeel, lente, doorkomen, wond, regen, woeden, koude, warmte, ader, linkerarm, bekomen, wonde, begunstigen, medenemen, bekwamen, druilerig, letsel, onderarm, ongebruikt, verwond, aderen, verwonden, sleutelbeen, slagader, achterhoofd, bloeden, kneuzing, oplopen, ontlasten, toebracht, messteek, dierenwereld, snede, zeldzaamheid, verwonding, speling, zomerhitte, atmosfeer, warmen, onderlijf, schedelbreuk, bui, kogelwond, gezwoll"
